"","plot_id","EDGE.farm","TOTALAREA.farm","CONT.mean.farm","pca.all.farm$x.PC1","pca.all.farm$x.PC2","pca.all.farm$x.PC3","pca.all.farm$x.PC4","pca.all.farm$x.PC5","pca.all.farm$x.PC6","pca.all.farm$x.PC7"
"129",129,67.4786984617144,43.7175,0.940349073587399,-0.371486214403232,-0.818204650251588,0.334697310138226,1.04436423373251,-0.551031317763675,-0.194152616227051,0.0424912964254774
"130",130,16.2158540126421,111.9275,0.94572980453556,2.09232514851624,-0.414906794864534,0.163654401814387,0.878989998746797,-0.602595079868596,0.0223309562551919,-0.142857013773084
"131",131,101.686945277141,42.5325,0.729114054267293,-2.33365363511656,-0.0491586730328617,0.393867816022644,-1.02372000291904,1.02213327891087,1.72162608377924,0.561218300486782
"132",132,54.9191018365117,70.9225,0.836653637793297,-0.153085467215917,-0.0437621752428695,0.228005377526136,0.56212160336982,0.0619089381236489,0.709878885516346,0.0943360833402346
"133",133,14.7693535912981,100.2075,0.798459953777293,1.90168281441983,1.01661872597789,-0.899046309654168,-0.719203914863306,0.454063858521523,-0.388055268381755,0.13355608095164
"134",134,35.0329282368117,36.8225,0.6626425929773,0.612018655114011,1.51349027164403,-2.17744209388783,0.00304850846701481,-0.150857497093027,0.116164182470591,0.20819419198323
"135",135,46.9081843085352,81.2225,0.605242084508657,-0.140856694110828,2.26736078655949,-1.60031944441262,1.0038295295968,-0.139736013444231,0.63616816027657,0.46252822845106
"136",136,64.227115716753,46.32,0.792318733622228,-0.478498495720069,0.238019330517248,-0.46089192904076,0.504387710528636,-0.136034124657148,0.428693869579109,0.259114876820986
"137",137,34.4871307214403,78.87,0.883171994132664,1.49646952810597,0.0354131572686863,-0.354935468932112,-0.357194672367491,0.164957432987852,-0.421062941699894,0.311533219896032
"138",138,31.0851808634772,53.5625,0.960441257944524,1.90870830110648,-0.785673862568915,-0.227971179894643,0.0887614673725364,-0.204000299743788,-0.506676890152652,0.204737235953881
"139",139,37.5467366349623,190.5625,0.965119262083877,0.715034528173088,-0.267366654631285,1.57693237552541,0.560064700986794,-0.311723609628015,0.243937974800117,-0.264076541262687
"140",140,17.2549818033746,98.2325,0.978004489159481,2.36114119240992,-0.616641118707796,0.0295944652950059,1.01619043762382,-0.772410484038299,-0.379358723947432,-0.0239272385326646
"141",141,50.4072718687286,42.355,0.916986454031995,0.71940259126721,-0.601297350761479,-0.279711528293151,0.911919620759733,-0.620836780943871,-0.215289110085189,0.194475186757601
"142",142,47.4431057563588,46.6875,0.915447567729458,0.757771861966611,-0.698013571031918,0.0366398036065494,-0.238224904458582,0.17839024706779,-0.000484452571322291,0.157896625719873
"143",143,121.931260229133,12.22,0.914484126243964,-1.66992273539245,-1.73455654068483,-0.0637997966987295,-0.726695431877839,-0.692188292974784,0.218113284864048,0.878938637425622
"144",144,62.9139072847682,28.69,0.927044255172191,-0.0971299992126532,-1.11753820186644,0.206248830606777,-0.0218974973618678,-0.0687522337361654,0.226844831281539,0.0373539547804446
"145",145,39.3964387948183,51.5275,0.931850856141662,1.09875851570498,-0.837214618189275,0.1792591983697,-0.366048986877647,0.297400947092953,0.106210456117945,0.0647421601114858
"146",146,47.7092398259534,48.8375,0.954920617366464,1.13197355101022,-1.01086038666074,0.153083868001735,-0.21017458346717,0.0591685688897194,-0.145475944441604,0.304063459671362
"147",147,84.5543522325824,86.335,0.91768914587701,-1.42790590355215,-0.540125286276702,1.46619140663729,-0.0552324019993589,0.60350020116599,0.243848812284943,0.183759517986605
"148",148,7.40527715867424,69.545,0.96411906841144,2.6130180434671,-0.800113559460032,0.00771481511862471,-1.50915909153526,0.799667233833533,-0.328680316680089,-0.154600509132878
"149",149,34.8365812061397,89.4175,0.816465938741361,-0.452019714747003,0.682816910322182,0.464839123821051,0.508354775195411,0.568717090265907,0.390616091480492,-0.649810324039176
"150",150,32.1083259742318,110.4075,0.963493080465106,1.15473604737637,-0.838630357327404,0.967388828501642,-0.147230604801908,0.195643853961201,0.380788570650372,-0.206084420374327
