id,kingdom,phylum,class,order,family,genus,species,total_reads,keySpecies,endangered,domesticated,invasive,common,note
GSFX_000024406,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,47,no,no,no,no,insects,
GSFX_000010048,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,46,no,no,no,no,insects,
GSFX_000022900,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,46,no,no,no,no,insects,
GSFX_000009844,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,45,no,no,no,no,insects,
GSFX_000011542,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,42,no,no,no,no,insects,
GSFX_000083718,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,40,no,no,no,no,insects,
GSFX_000046983,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,28,no,no,no,no,insects,
GSFX_000020321,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,27,no,no,no,no,insects,
GSFX_000046109,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,27,no,no,no,no,insects,
GSFX_000073706,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,26,no,no,no,no,insects,
GSFX_000020198,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,24,no,no,no,no,insects,
GSFX_000003615,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,22,no,no,no,no,insects,
GSFX_000016073,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,20,no,no,no,no,insects,
GSFX_000021718,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,19,no,no,no,no,insects,
GSFX_000004714,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,17,no,no,no,no,insects,
GSFX_000054231,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,17,no,no,no,no,insects,
GSFX_000014217,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,16,no,no,no,no,insects,
GSFX_000093250,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,16,no,no,no,no,insects,
GSFX_000093003,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,14,no,no,no,no,insects,
GSFX_000052561,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,13,no,no,no,no,insects,
GSFX_000139941,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,13,no,no,no,no,insects,
GSFX_000142526,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,13,no,no,no,no,insects,
GSFX_000263635,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,13,no,no,no,no,insects,
GSFX_000054401,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,12,no,no,no,no,insects,
GSFX_000082923,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,12,no,no,no,no,insects,
GSFX_000055643,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,11,no,no,no,no,insects,
GSFX_000072377,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,11,no,no,no,no,insects,
GSFX_000052069,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,10,no,no,no,no,insects,
GSFX_000053230,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,9,no,no,no,no,insects,
GSFX_000153818,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,9,no,no,no,no,insects,
GSFX_000089952,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,8,no,no,no,no,insects,
GSFX_000150602,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,8,no,no,no,no,insects,
GSFX_000083093,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,7,no,no,no,no,insects,
GSFX_000270612,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,7,no,no,no,no,insects,
GSFX_000032721,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,6,no,no,no,no,insects,
GSFX_000074040,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,5,no,no,no,no,insects,
GSFX_000179376,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,5,no,no,no,no,insects,
GSFX_000209949,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,4,no,no,no,no,insects,
GSFX_000249215,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,4,no,no,no,no,insects,
GSFX_000093393,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,3,no,no,no,no,insects,
GSFX_000212936,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,3,no,no,no,no,insects,
GSFX_000442657,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,3,no,no,no,no,insects,
GSFX_000478364,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,3,no,no,no,no,insects,
GSFX_000002579,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
GSFX_000048728,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
GSFX_000231146,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
GSFX_000254464,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
GSFX_000256906,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
GSFX_000309867,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
GSFX_000377778,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
GSFX_000398664,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
GSFX_000533523,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000000096,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,46489,no,no,no,no,insects,
ZSFX_000000706,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,3979,no,no,no,no,insects,
ZSFX_000000901,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,1176,no,no,no,no,insects,
ZSFX_000000910,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,559,no,no,no,no,insects,
ZSFX_000001072,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,231,no,no,no,no,insects,
ZSFX_000001460,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,1101,no,no,no,no,insects,
ZSFX_000003179,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,5,no,no,no,no,insects,
ZSFX_000004214,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,29,no,no,no,no,insects,
ZSFX_000005451,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,35,no,no,no,no,insects,
ZSFX_000005869,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,21,no,no,no,no,insects,
ZSFX_000007552,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,91,no,no,no,no,insects,
ZSFX_000008317,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,125,no,no,no,no,insects,
ZSFX_000008705,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,16,no,no,no,no,insects,
ZSFX_000008969,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,53,no,no,no,no,insects,
ZSFX_000011152,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,57,no,no,no,no,insects,
ZSFX_000011266,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,149,no,no,no,no,insects,
ZSFX_000013750,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,47,no,no,no,no,insects,
ZSFX_000013840,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,74,no,no,no,no,insects,
ZSFX_000015552,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,15,no,no,no,no,insects,
ZSFX_000015740,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,9,no,no,no,no,insects,
ZSFX_000015827,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,10,no,no,no,no,insects,
ZSFX_000016586,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,3,no,no,no,no,insects,
ZSFX_000017070,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,18,no,no,no,no,insects,
ZSFX_000018078,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,15,no,no,no,no,insects,
ZSFX_000018525,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,3,no,no,no,no,insects,
ZSFX_000020369,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,68,no,no,no,no,insects,
ZSFX_000022140,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,8,no,no,no,no,insects,
ZSFX_000022576,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,6,no,no,no,no,insects,
ZSFX_000027021,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,4,no,no,no,no,insects,
ZSFX_000028832,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,3,no,no,no,no,insects,
ZSFX_000029252,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,3,no,no,no,no,insects,
ZSFX_000029920,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000030355,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,8,no,no,no,no,insects,
ZSFX_000031710,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,28,no,no,no,no,insects,
ZSFX_000032455,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000032994,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,11,no,no,no,no,insects,
ZSFX_000034146,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,8,no,no,no,no,insects,
ZSFX_000036839,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,20,no,no,no,no,insects,
ZSFX_000037381,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000037671,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,5,no,no,no,no,insects,
ZSFX_000037897,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,6,no,no,no,no,insects,
ZSFX_000041562,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,8,no,no,no,no,insects,
ZSFX_000042392,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,8,no,no,no,no,insects,
ZSFX_000043300,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,6,no,no,no,no,insects,
ZSFX_000044232,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,10,no,no,no,no,insects,
ZSFX_000045988,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,9,no,no,no,no,insects,
ZSFX_000047785,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000048215,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,8,no,no,no,no,insects,
ZSFX_000049694,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,8,no,no,no,no,insects,
ZSFX_000053145,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,6,no,no,no,no,insects,
ZSFX_000054073,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,4,no,no,no,no,insects,
ZSFX_000055285,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,36,no,no,no,no,insects,
ZSFX_000058226,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,4,no,no,no,no,insects,
ZSFX_000058707,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,3,no,no,no,no,insects,
ZSFX_000059765,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,8,no,no,no,no,insects,
ZSFX_000060989,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000062849,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,12,no,no,no,no,insects,
ZSFX_000064807,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,4,no,no,no,no,insects,
ZSFX_000066350,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,10,no,no,no,no,insects,
ZSFX_000067398,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,4,no,no,no,no,insects,
ZSFX_000068622,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,7,no,no,no,no,insects,
ZSFX_000072372,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,5,no,no,no,no,insects,
ZSFX_000075430,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,4,no,no,no,no,insects,
ZSFX_000075776,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,8,no,no,no,no,insects,
ZSFX_000076122,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,6,no,no,no,no,insects,
ZSFX_000078346,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,5,no,no,no,no,insects,
ZSFX_000079035,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,11,no,no,no,no,insects,
ZSFX_000082962,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,3,no,no,no,no,insects,
ZSFX_000085489,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,4,no,no,no,no,insects,
ZSFX_000086121,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,3,no,no,no,no,insects,
ZSFX_000086544,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,3,no,no,no,no,insects,
ZSFX_000091163,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000095012,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,5,no,no,no,no,insects,
ZSFX_000098655,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000099269,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,8,no,no,no,no,insects,
ZSFX_000101401,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000101759,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000103677,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,3,no,no,no,no,insects,
ZSFX_000105756,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,7,no,no,no,no,insects,
ZSFX_000106379,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,5,no,no,no,no,insects,
ZSFX_000107563,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000109866,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,19,no,no,no,no,insects,
ZSFX_000111686,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000119743,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,4,no,no,no,no,insects,
ZSFX_000119785,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,4,no,no,no,no,insects,
ZSFX_000127581,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000128570,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000151517,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000151878,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,4,no,no,no,no,insects,
ZSFX_000153125,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,4,no,no,no,no,insects,
ZSFX_000171034,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,3,no,no,no,no,insects,
ZSFX_000176157,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000177576,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,6,no,no,no,no,insects,
ZSFX_000179876,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000182794,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000188952,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000189330,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000230487,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000238445,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000290419,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
ZSFX_000307377,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2,no,no,no,no,insects,
GSFX_000041770,Metazoa,Arthropoda,Insecta,Coleoptera,Anthicidae,Family_Anthicidae,Family_Anthicidae,38,no,no,no,no,ant-like beetles,
ZSFX_000005465,Metazoa,Arthropoda,Insecta,Coleoptera,Carabidae,Agonum,Genus_Agonum,54,no,no,no,no,ground beetles,
GSFX_000016552,Metazoa,Arthropoda,Insecta,Coleoptera,Carabidae,Family_Carabidae,Family_Carabidae,182,no,no,no,no,ground beetles,
GSFX_000018653,Metazoa,Arthropoda,Insecta,Coleoptera,Carabidae,Family_Carabidae,Family_Carabidae,5,no,no,no,no,ground beetles,
ZSFX_000019176,Metazoa,Arthropoda,Insecta,Coleoptera,Carabidae,Nebria,Genus_Nebria,26,no,no,no,yes,African ground beetles,
ZSFX_000022910,Metazoa,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,Genus_Pterostichus,10,no,no,no,no,ground beetles,
GSFX_000000936,Metazoa,Arthropoda,Insecta,Coleoptera,Order_Coleoptera,Order_Coleoptera,Order_Coleoptera,8240,no,no,no,no,ground beetles,
GSFX_000025627,Metazoa,Arthropoda,Insecta,Coleoptera,Order_Coleoptera,Order_Coleoptera,Order_Coleoptera,277,no,no,no,no,ground beetles,
GSFX_000076543,Metazoa,Arthropoda,Insecta,Coleoptera,Order_Coleoptera,Order_Coleoptera,Order_Coleoptera,18,no,no,no,no,ground beetles,
GSFX_000204842,Metazoa,Arthropoda,Insecta,Coleoptera,Order_Coleoptera,Order_Coleoptera,Order_Coleoptera,7,no,no,no,no,ground beetles,
GSFX_000058791,Metazoa,Arthropoda,Insecta,Coleoptera,Order_Coleoptera,Order_Coleoptera,Order_Coleoptera,4,no,no,no,no,ground beetles,
GSFX_000392225,Metazoa,Arthropoda,Insecta,Coleoptera,Order_Coleoptera,Order_Coleoptera,Order_Coleoptera,2,no,no,no,no,ground beetles,
ZSFX_000002334,Metazoa,Arthropoda,Insecta,Coleoptera,Order_Coleoptera,Order_Coleoptera,Order_Coleoptera,2259,no,no,no,no,ground beetles,
ZSFX_000002260,Metazoa,Arthropoda,Insecta,Coleoptera,Order_Coleoptera,Order_Coleoptera,Order_Coleoptera,1538,no,no,no,no,ground beetles,
ZSFX_000011022,Metazoa,Arthropoda,Insecta,Coleoptera,Order_Coleoptera,Order_Coleoptera,Order_Coleoptera,21,no,no,no,no,ground beetles,
ZSFX_000066986,Metazoa,Arthropoda,Insecta,Coleoptera,Order_Coleoptera,Order_Coleoptera,Order_Coleoptera,3,no,no,no,no,ground beetles,
GSFX_000003765,Metazoa,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Family_Scarabaeidae,Family_Scarabaeidae,18,no,no,no,no,scarab beetle,
ZSFX_000110335,Metazoa,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Genus_Phytomyza,3,no,no,no,no,leaf miner,
ZSFX_000011971,Metazoa,Arthropoda,Insecta,Diptera,Calliphoridae,Amenia,Genus_Amenia,25,no,no,no,no,blow fly,
ZSFX_000106622,Metazoa,Arthropoda,Insecta,Diptera,Calliphoridae,Family_Calliphoridae,Family_Calliphoridae,3,no,no,no,no,blow fly,
ZSFX_000000251,Metazoa,Arthropoda,Insecta,Diptera,Carnidae,Family_Carnidae,Family_Carnidae,10441,no,no,no,no,filth flies,
ZSFX_000071254,Metazoa,Arthropoda,Insecta,Diptera,Carnidae,Family_Carnidae,Genus_Family_Carnidae,2,no,no,no,no,filth flies,
ZSFX_000119387,Metazoa,Arthropoda,Insecta,Diptera,Carnidae,Family_Carnidae,Genus_Family_Carnidae,3,no,no,no,no,filth flies,
ZSFX_000188434,Metazoa,Arthropoda,Insecta,Diptera,Carnidae,Family_Carnidae,Genus_Family_Carnidae,3,no,no,no,no,filth flies,
GSFX_000003637,Metazoa,Arthropoda,Insecta,Diptera,Cecidomyiidae,Family_Cecidomyiidae,Family_Cecidomyiidae,1358,no,no,no,no,gall midge,
GSFX_000097570,Metazoa,Arthropoda,Insecta,Diptera,Cecidomyiidae,Family_Cecidomyiidae,Family_Cecidomyiidae,10,no,no,no,no,gall midge,
GSFX_000077110,Metazoa,Arthropoda,Insecta,Diptera,Cecidomyiidae,Family_Cecidomyiidae,Family_Cecidomyiidae,7,no,no,no,no,gall midge,
GSFX_000534157,Metazoa,Arthropoda,Insecta,Diptera,Cecidomyiidae,Family_Cecidomyiidae,Family_Cecidomyiidae,2,no,no,no,no,gall midge,
ZSFX_000000022,Metazoa,Arthropoda,Insecta,Diptera,Cecidomyiidae,Family_Cecidomyiidae,Family_Cecidomyiidae,9873,no,no,no,no,gall midge,
ZSFX_000000085,Metazoa,Arthropoda,Insecta,Diptera,Cecidomyiidae,Family_Cecidomyiidae,Family_Cecidomyiidae,83133,no,no,no,no,gall midge,
ZSFX_000000348,Metazoa,Arthropoda,Insecta,Diptera,Cecidomyiidae,Family_Cecidomyiidae,Family_Cecidomyiidae,1300,no,no,no,no,gall midge,
ZSFX_000000693,Metazoa,Arthropoda,Insecta,Diptera,Cecidomyiidae,Family_Cecidomyiidae,Family_Cecidomyiidae,478,no,no,no,no,gall midge,
ZSFX_000002205,Metazoa,Arthropoda,Insecta,Diptera,Cecidomyiidae,Family_Cecidomyiidae,Family_Cecidomyiidae,6,no,no,no,no,gall midge,
